parcelle_id,date,culture,rendement_estime,rendement_final,progression
P023,2023-04-30,Mais,1.57,7.841139682072898,16.7
P023,2023-05-31,Mais,3.14,8.026331305704106,33.9
P023,2023-06-30,Mais,4.29,8.211522929335315,50.6
P023,2023-07-31,Mais,5.35,8.396714552966522,67.8
P023,2023-08-31,Mais,6.73,8.58190617659773,85.0
P023,2023-09-30,Mais,8.22,8.767097800228939,100.0
P023,2023-10-31,Mais,7.32,8.767097800228939,100.0
P023,2023-11-30,Mais,8.13,8.767097800228939,100.0
P023,2023-12-31,Mais,9.01,8.767097800228939,100.0
P023,2024-01-31,Mais,9.14,8.767097800228939,100.0
P023,2024-02-29,Mais,9.92,8.767097800228939,100.0
P023,2024-03-31,Mais,9.83,8.767097800228939,100.0
P023,2024-04-30,Ble,0.0,8.509524027169562,0.0
P023,2024-05-31,Ble,0.7,8.251950254110186,12.9
P023,2024-06-30,Ble,1.2,7.994376481050809,25.4
P023,2024-07-31,Ble,1.89,7.7368027079914325,38.3
P023,2024-08-31,Ble,2.16,7.479228934932056,51.2
P023,2024-09-30,Ble,2.92,7.221655161872679,63.7
P023,2024-10-31,Ble,0.0,6.964081388813303,0.0
P023,2024-11-30,Ble,0.68,6.706507615753926,12.5
P023,2024-12-31,Ble,1.46,6.44893384269455,25.4
P024,2020-01-31,Tournesol,0.0,6.191360069635174,0.0
P024,2020-02-29,Tournesol,0.44,5.933786296575796,19.3
P024,2020-03-31,Ble,0.0,5.67621252351642,0.0
P024,2020-04-30,Ble,0.61,5.418638750457044,12.5
P024,2020-05-31,Ble,1.16,5.1610649773976665,25.4
P024,2020-06-30,Ble,1.8,4.90349120433829,37.9
P024,2020-07-31,Ble,2.23,4.645917431278914,50.8
P024,2020-08-31,Ble,2.4,4.388343658219537,63.7
P024,2020-09-30,Ble,3.21,4.130769885160161,76.2
P024,2020-10-31,Tournesol,0.0,3.873196112100784,0.0
P024,2020-11-30,Tournesol,0.51,3.6156223390414075,20.0
P024,2020-12-31,Tournesol,1.14,3.358048565982031,40.7
P024,2021-01-31,Tournesol,1.65,3.100474792922654,61.3
P024,2021-02-28,Tournesol,2.05,2.8429010198632776,80.0
P024,2021-03-31,Tournesol,2.97,2.585327246803901,100.0
P024,2021-04-30,Tournesol,2.8,2.585327246803901,100.0
P024,2021-05-31,Tournesol,2.42,2.585327246803901,100.0
P024,2021-06-30,Tournesol,2.49,2.585327246803901,100.0
P024,2021-07-31,Tournesol,2.65,2.585327246803901,100.0
P024,2021-08-31,Tournesol,2.37,2.585327246803901,100.0
P024,2021-09-30,Tournesol,2.28,2.585327246803901,100.0
P024,2021-10-31,Tournesol,0.0,2.576409712351756,0.0
P024,2021-11-30,Tournesol,0.72,2.567492177899612,20.0
P024,2021-12-31,Tournesol,1.59,2.558574643447468,40.7
P024,2022-01-31,Tournesol,2.52,2.5496571089953233,61.3
P024,2022-02-28,Tournesol,3.68,2.5407395745431787,80.0
P024,2022-03-31,Ble,0.0,2.5318220400910345,0.0
P024,2022-04-30,Tournesol,0.0,2.5229045056388903,0.0
P024,2022-05-31,Tournesol,0.55,2.5139869711867457,20.7
P024,2022-06-30,Tournesol,0.99,2.505069436734601,40.7
P024,2022-07-31,Tournesol,1.49,2.496151902282457,61.3
P024,2022-08-31,Tournesol,1.96,2.487234367830313,82.0
P024,2022-09-30,Tournesol,2.16,2.478316833378168,100.0
P024,2022-10-31,Tournesol,2.27,2.478316833378168,100.0
P024,2022-11-30,Tournesol,2.38,2.478316833378168,100.0
P024,2022-12-31,Tournesol,2.43,2.478316833378168,100.0
P024,2023-01-31,Tournesol,2.63,2.478316833378168,100.0
P024,2023-02-28,Tournesol,2.75,2.478316833378168,100.0
P024,2023-03-31,Tournesol,0.0,2.6186128097320167,0.0
P024,2023-04-30,Ble,0.0,2.7589087860858656,0.0
P024,2023-05-31,Ble,0.68,2.899204762439714,12.9
P024,2023-06-30,Ble,1.3,3.0395007387935626,25.4
P024,2023-07-31,Ble,1.99,3.179796715147411,38.3
P024,2023-08-31,Ble,2.33,3.32009269150126,51.2
P024,2023-09-30,Ble,3.12,3.4603886678551086,63.7
P024,2023-10-31,Mais,0.0,3.6006846442089575,0.0
P024,2023-11-30,Mais,1.97,3.740980620562806,16.7
P024,2023-12-31,Mais,3.79,3.8812765969166545,33.9
P024,2024-01-31,Mais,6.32,4.021572573270503,51.1
P024,2024-02-29,Mais,8.44,4.1618685496243515,67.2
P024,2024-03-31,Tournesol,0.0,4.302164525978201,0.0
P024,2024-04-30,Mais,0.0,4.442460502332049,0.0
P024,2024-05-31,Mais,1.46,4.582756478685898,17.2
P024,2024-06-30,Mais,2.83,4.723052455039746,33.9
P024,2024-07-31,Mais,3.92,4.863348431393595,51.1
P024,2024-08-31,Mais,5.14,5.003644407747444,68.3
P024,2024-09-30,Mais,5.95,5.143940384101292,85.0
P024,2024-10-31,Ble,0.0,5.284236360455141,0.0
P024,2024-11-30,Ble,0.79,5.42453233680899,12.5
P024,2024-12-31,Ble,1.74,5.564828313162838,25.4
P025,2020-01-31,Ble,0.0,5.705124289516687,0.0
P025,2020-02-29,Ble,0.81,5.845420265870535,12.1
P025,2020-03-31,Ble,1.75,5.985716242224385,25.0
P025,2020-04-30,Ble,2.46,6.126012218578232,37.5
P025,2020-05-31,Ble,3.71,6.266308194932082,50.4
P025,2020-06-30,Ble,4.41,6.40660417128593,62.9
P025,2020-07-31,Ble,4.46,6.546900147639779,75.8
P025,2020-08-31,Ble,6.01,6.687196123993628,88.8
P025,2020-09-30,Ble,6.12,6.827492100347476,100.0
P025,2020-10-31,Tournesol,0.0,7.013635484492765,0.0
P025,2020-11-30,Tournesol,0.65,7.199778868638054,20.0
P025,2020-12-31,Tournesol,1.65,7.3859222527833435,40.7
P025,2021-01-31,Tournesol,2.32,7.572065636928634,61.3
P025,2021-02-28,Tournesol,3.29,7.758209021073923,80.0
P025,2021-03-31,Tournesol,0.0,7.944352405219212,0.0
P025,2021-04-30,Mais,0.0,8.130495789364502,0.0
P025,2021-05-31,Mais,1.98,8.316639173509792,17.2
P025,2021-06-30,Mais,3.75,8.502782557655081,33.9
P025,2021-07-31,Mais,5.07,8.68892594180037,51.1
P025,2021-08-31,Mais,6.74,8.87506932594566,68.3
P025,2021-09-30,Mais,8.89,9.061212710090949,85.0
P025,2021-10-31,Ble,0.0,9.247356094236238,0.0
P025,2021-11-30,Ble,0.88,9.433499478381528,12.5
P025,2021-12-31,Ble,1.9,9.619642862526817,25.4
P025,2022-01-31,Ble,3.26,9.805786246672106,38.3
P025,2022-02-28,Ble,4.3,9.991929630817395,50.0
P025,2022-03-31,Ble,5.02,10.178073014962685,62.9
P025,2022-04-30,Mais,0.0,10.364216399107974,0.0
P025,2022-05-31,Mais,2.08,10.550359783253263,17.2
P025,2022-06-30,Mais,4.03,10.736503167398554,33.9
P025,2022-07-31,Mais,5.36,10.922646551543842,51.1
P025,2022-08-31,Mais,7.01,11.108789935689133,68.3
P025,2022-09-30,Mais,8.69,11.294933319834422,85.0
P025,2022-10-31,Mais,11.09,11.481076703979712,100.0
P025,2022-11-30,Mais,10.49,11.481076703979712,100.0
P025,2022-12-31,Mais,10.63,11.481076703979712,100.0
P025,2023-01-31,Mais,11.59,11.481076703979712,100.0
P025,2023-02-28,Mais,13.44,11.481076703979712,100.0
P025,2023-03-31,Mais,13.04,11.481076703979712,100.0
P025,2023-04-30,Mais,0.0,11.388837366590332,0.0
P025,2023-05-31,Mais,1.43,11.296598029200952,17.2
P025,2023-06-30,Mais,3.01,11.20435869181157,33.9
P025,2023-07-31,Mais,3.76,11.112119354422191,51.1
P025,2023-08-31,Mais,4.76,11.019880017032811,68.3
P025,2023-09-30,Mais,6.02,10.927640679643432,85.0
P025,2023-10-31,Mais,0.0,10.835401342254052,0.0
P025,2023-11-30,Mais,1.33,10.743162004864672,16.7
P025,2023-12-31,Mais,2.88,10.650922667475292,33.9
P025,2024-01-31,Mais,4.72,10.55868333008591,51.1
P025,2024-02-29,Mais,6.39,10.466443992696531,67.2
P025,2024-03-31,Mais,0.0,10.374204655307151,0.0
P025,2024-04-30,Mais,1.69,10.281965317917772,16.7
P025,2024-05-31,Mais,3.52,10.189725980528392,33.9
P025,2024-06-30,Mais,4.83,10.09748664313901,50.6
P025,2024-07-31,Mais,6.76,10.00524730574963,67.8
P025,2024-08-31,Mais,7.63,9.913007968360251,85.0
P025,2024-09-30,Mais,9.14,9.820768630970871,100.0
P025,2024-10-31,Tournesol,0.0,9.729194312308083,0.0
P025,2024-11-30,Tournesol,0.42,9.637619993645295,20.0
P025,2024-12-31,Tournesol,0.92,9.546045674982507,40.7
P026,2020-01-31,Mais,0.0,9.454471356319718,0.0
P026,2020-02-29,Mais,2.32,9.36289703765693,16.1
P026,2020-03-31,Mais,0.0,9.271322718994142,0.0
P026,2020-04-30,Ble,0.0,9.179748400331354,0.0
P026,2020-05-31,Ble,0.71,9.088174081668566,12.9
P026,2020-06-30,Ble,1.2,8.996599763005777,25.4
P026,2020-07-31,Ble,1.98,8.90502544434299,38.3
P026,2020-08-31,Ble,2.51,8.813451125680201,51.2
P026,2020-09-30,Ble,2.97,8.721876807017413,63.7
P026,2020-10-31,Tournesol,0.0,8.630302488354625,0.0
P026,2020-11-30,Tournesol,0.53,8.538728169691836,20.0
P026,2020-12-31,Tournesol,1.04,8.447153851029048,40.7
P026,2021-01-31,Tournesol,1.82,8.35557953236626,61.3
P026,2021-02-28,Tournesol,2.25,8.264005213703472,80.0
P026,2021-03-31,Mais,0.0,8.172430895040684,0.0
P026,2021-04-30,Ble,0.0,8.080856576377895,0.0
P026,2021-05-31,Ble,0.96,7.989282257715107,12.9
P026,2021-06-30,Ble,1.89,7.897707939052319,25.4
P026,2021-07-31,Ble,2.89,7.806133620389531,38.3
P026,2021-08-31,Ble,3.54,7.714559301726743,51.2
P026,2021-09-30,Ble,4.49,7.6229849830639544,63.7
P026,2021-10-31,Ble,5.12,7.531410664401166,76.7
P026,2021-11-30,Ble,6.59,7.439836345738378,89.2
P026,2021-12-31,Ble,7.05,7.34826202707559,100.0
P026,2022-01-31,Ble,7.66,7.34826202707559,100.0
P026,2022-02-28,Ble,7.98,7.34826202707559,100.0
P026,2022-03-31,Ble,0.0,7.116618595283745,0.0
P026,2022-04-30,Ble,0.97,6.8849751634919,12.5
P026,2022-05-31,Ble,2.01,6.653331731700055,25.4
P026,2022-06-30,Ble,2.7,6.42168829990821,37.9
P026,2022-07-31,Ble,3.6,6.190044868116365,50.8
P026,2022-08-31,Ble,4.05,5.95840143632452,63.7
P026,2022-09-30,Ble,5.17,5.726758004532675,76.2
P026,2022-10-31,Ble,0.0,5.49511457274083,0.0
P026,2022-11-30,Ble,0.61,5.263471140948985,12.5
P026,2022-12-31,Ble,1.25,5.03182770915714,25.4
P026,2023-01-31,Ble,2.06,4.800184277365295,38.3
P026,2023-02-28,Ble,2.67,4.56854084557345,50.0
P026,2023-03-31,Ble,3.41,4.336897413781605,62.9
P026,2023-04-30,Tournesol,0.0,4.10525398198976,0.0
P026,2023-05-31,Tournesol,0.7,3.873610550197915,20.7
P026,2023-06-30,Tournesol,1.19,3.64196711840607,40.7
P026,2023-07-31,Tournesol,1.82,3.410323686614225,61.3
P026,2023-08-31,Tournesol,2.24,3.17868025482238,82.0
P026,2023-09-30,Tournesol,2.78,2.947036823030535,100.0
P026,2023-10-31,Mais,0.0,2.93888266412235,0.0
P026,2023-11-30,Mais,1.52,2.930728505214165,16.7
P026,2023-12-31,Mais,3.42,2.9225743463059795,33.9
P026,2024-01-31,Mais,5.14,2.9144201873977944,51.1
P026,2024-02-29,Mais,7.01,2.9062660284896094,67.2
P026,2024-03-31,Ble,0.0,2.898111869581424,0.0
P026,2024-04-30,Tournesol,0.0,2.889957710673239,0.0
P026,2024-05-31,Tournesol,0.67,2.8818035517650538,20.7
P026,2024-06-30,Tournesol,1.18,2.8736493928568687,40.7
P026,2024-07-31,Tournesol,1.68,2.8654952339486837,61.3
P026,2024-08-31,Tournesol,2.06,2.857341075040498,82.0
P026,2024-09-30,Tournesol,2.42,2.849186916132313,100.0
P026,2024-10-31,Ble,0.0,2.8367863833066065,0.0
P026,2024-11-30,Ble,0.57,2.8243858504809,12.5
P026,2024-12-31,Ble,1.25,2.811985317655193,25.4
P027,2020-01-31,Ble,0.0,2.7995847848294866,0.0
P027,2020-02-29,Ble,0.79,2.78718425200378,12.1
P027,2020-03-31,Mais,0.0,2.774783719178073,0.0
P027,2020-04-30,Tournesol,0.0,2.7623831863523662,0.0
P027,2020-05-31,Tournesol,0.56,2.7499826535266596,20.7
P027,2020-06-30,Tournesol,1.14,2.737582120700953,40.7
P027,2020-07-31,Tournesol,1.56,2.7251815878752463,61.3
P027,2020-08-31,Tournesol,2.0,2.7127810550495397,82.0
P027,2020-09-30,Tournesol,2.45,2.700380522223833,100.0
P027,2020-10-31,Ble,0.0,2.7167251763614644,0.0
P027,2020-11-30,Ble,0.86,2.7330698304990957,12.5
P027,2020-12-31,Ble,1.84,2.749414484636727,25.4
P027,2021-01-31,Ble,2.77,2.765759138774358,38.3
P027,2021-02-28,Ble,3.81,2.782103792911989,50.0
P027,2021-03-31,Ble,4.54,2.7984484470496205,62.9
P027,2021-04-30,Mais,0.0,2.814793101187252,0.0
P027,2021-05-31,Mais,1.77,2.831137755324883,17.2
P027,2021-06-30,Mais,3.66,2.8474824094625144,33.9
P027,2021-07-31,Mais,4.5,2.8638270636001457,51.1
P027,2021-08-31,Mais,6.1,2.880171717737777,68.3
P027,2021-09-30,Mais,7.81,2.896516371875408,85.0
P027,2021-10-31,Mais,0.0,2.912861026013039,0.0
P027,2021-11-30,Mais,2.01,2.9292056801506705,16.7
P027,2021-12-31,Mais,3.77,2.945550334288302,33.9
P027,2022-01-31,Mais,6.6,2.961894988425933,51.1
P027,2022-02-28,Mais,8.07,2.9782396425635644,66.7
P027,2022-03-31,Mais,0.0,2.9945842967011957,0.0
P027,2022-04-30,Ble,0.0,3.010928950838827,0.0
P027,2022-05-31,Ble,1.01,3.027273604976458,12.9
P027,2022-06-30,Ble,1.99,3.0436182591140892,25.4
P027,2022-07-31,Ble,2.58,3.0599629132517205,38.3
P027,2022-08-31,Ble,3.51,3.076307567389352,51.2
P027,2022-09-30,Ble,4.36,3.092652221526983,63.7
P027,2022-10-31,Tournesol,0.0,3.1089968756646145,0.0
P027,2022-11-30,Tournesol,0.59,3.1253415298022453,20.0
P027,2022-12-31,Tournesol,1.29,3.1416861839398766,40.7
P027,2023-01-31,Tournesol,2.15,3.158030838077508,61.3
P027,2023-02-28,Tournesol,2.68,3.1743754922151393,80.0
P027,2023-03-31,Tournesol,3.33,3.1907201463527706,100.0
P027,2023-04-30,Mais,0.0,3.5830294387956996,0.0
P027,2023-05-31,Mais,1.58,3.975338731238628,17.2
P027,2023-06-30,Mais,2.94,4.367648023681557,33.9
P027,2023-07-31,Mais,4.34,4.759957316124486,51.1
P027,2023-08-31,Mais,5.53,5.152266608567414,68.3
P027,2023-09-30,Mais,6.03,5.544575901010344,85.0
P027,2023-10-31,Ble,0.0,5.936885193453272,0.0
P027,2023-11-30,Ble,0.81,6.329194485896201,12.5
P027,2023-12-31,Ble,1.66,6.72150377833913,25.4
P027,2024-01-31,Ble,2.73,7.113813070782059,38.3
P027,2024-02-29,Ble,4.0,7.506122363224987,50.4
P027,2024-03-31,Mais,0.0,7.898431655667917,0.0
P027,2024-04-30,Mais,1.8,8.290740948110844,16.7
P027,2024-05-31,Mais,3.79,8.683050240553774,33.9
P027,2024-06-30,Mais,5.24,9.075359532996703,50.6
P027,2024-07-31,Mais,6.6,9.467668825439631,67.8
P027,2024-08-31,Mais,8.29,9.85997811788256,85.0
P027,2024-09-30,Mais,8.98,10.25228741032549,100.0
P027,2024-10-31,Ble,0.0,9.636444039092492,0.0
P027,2024-11-30,Ble,0.7,9.020600667859496,12.5
P027,2024-12-31,Ble,1.38,8.404757296626498,25.4
P028,2020-01-31,Mais,0.0,7.7889139253935,0.0
P028,2020-02-29,Mais,1.31,7.173070554160502,16.1
P028,2020-03-31,Mais,2.7,6.557227182927505,33.3
P028,2020-04-30,Tournesol,0.0,5.941383811694507,0.0
P028,2020-05-31,Tournesol,0.63,5.32554044046151,20.7
P028,2020-06-30,Tournesol,1.12,4.709697069228513,40.7
P028,2020-07-31,Tournesol,1.69,4.093853697995515,61.3
P028,2020-08-31,Tournesol,2.25,3.4780103267625178,82.0
P028,2020-09-30,Tournesol,2.7,2.8621669555295206,100.0
P028,2020-10-31,Mais,0.0,2.9056143664342944,0.0
P028,2020-11-30,Mais,1.5,2.949061777339068,16.7
P028,2020-12-31,Mais,3.68,2.992509188243842,33.9
P028,2021-01-31,Mais,6.23,3.035956599148616,51.1
P028,2021-02-28,Mais,7.59,3.07940401005339,66.7
P028,2021-03-31,Tournesol,0.0,3.1228514209581637,0.0
P028,2021-04-30,Tournesol,0.0,3.1662988318629375,0.0
P028,2021-05-31,Tournesol,0.76,3.2097462427677113,20.7
P028,2021-06-30,Tournesol,1.33,3.2531936536724855,40.7
P028,2021-07-31,Tournesol,2.0,3.2966410645772593,61.3
P028,2021-08-31,Tournesol,2.54,3.340088475482033,82.0
P028,2021-09-30,Tournesol,2.81,3.383535886386807,100.0
P028,2021-10-31,Tournesol,3.11,3.383535886386807,100.0
P028,2021-11-30,Tournesol,3.29,3.383535886386807,100.0
P028,2021-12-31,Tournesol,3.44,3.383535886386807,100.0
P028,2022-01-31,Tournesol,3.58,3.383535886386807,100.0
P028,2022-02-28,Tournesol,3.57,3.383535886386807,100.0
P028,2022-03-31,Mais,0.0,3.5701465368985006,0.0
P028,2022-04-30,Ble,0.0,3.7567571874101944,0.0
P028,2022-05-31,Ble,0.76,3.943367837921888,12.9
P028,2022-06-30,Ble,1.41,4.129978488433582,25.4
P028,2022-07-31,Ble,1.97,4.316589138945275,38.3
P028,2022-08-31,Ble,2.73,4.5031997894569695,51.2
P028,2022-09-30,Ble,3.19,4.689810439968664,63.7
P028,2022-10-31,Ble,3.59,4.876421090480357,76.7
P028,2022-11-30,Ble,4.36,5.0630317409920504,89.2
P028,2022-12-31,Ble,5.33,5.249642391503745,100.0
P028,2023-01-31,Ble,5.6,5.249642391503745,100.0
P028,2023-02-28,Ble,5.25,5.249642391503745,100.0
P028,2023-03-31,Tournesol,0.0,4.768745396124337,0.0
P028,2023-04-30,Tournesol,0.52,4.287848400744928,20.0
P028,2023-05-31,Tournesol,0.89,3.8069514053655205,40.7
P028,2023-06-30,Tournesol,1.41,3.326054409986112,60.7
P028,2023-07-31,Tournesol,1.83,2.845157414606704,81.3
P028,2023-08-31,Tournesol,2.1,2.364260419227296,100.0
P028,2023-09-30,Tournesol,2.02,2.364260419227296,100.0
P028,2023-10-31,Mais,0.0,2.4161346525239815,0.0
P028,2023-11-30,Mais,1.84,2.4680088858206672,16.7
P028,2023-12-31,Mais,3.83,2.5198831191173534,33.9
P028,2024-01-31,Mais,6.13,2.571757352414039,51.1
P028,2024-02-29,Mais,8.51,2.623631585710725,67.2
P028,2024-03-31,Ble,0.0,2.6755058190074106,0.0
P028,2024-04-30,Ble,1.02,2.7273800523040963,12.5
P028,2024-05-31,Ble,2.21,2.7792542856007825,25.4
P028,2024-06-30,Ble,3.11,2.831128518897468,37.9
P028,2024-07-31,Ble,3.84,2.883002752194154,50.8
P028,2024-08-31,Ble,4.94,2.9348769854908396,63.7
P028,2024-09-30,Ble,5.2,2.986751218787526,76.2
P028,2024-10-31,Tournesol,0.0,3.0386254520842115,0.0
P028,2024-11-30,Tournesol,0.39,3.0904996853808973,20.0
P028,2024-12-31,Tournesol,0.87,3.142373918677583,40.7
P029,2020-01-31,Tournesol,0.0,3.1942481519742687,0.0
P029,2020-02-29,Tournesol,0.61,3.2461223852709544,19.3
P029,2020-03-31,Tournesol,1.32,3.2979966185676406,40.0
P029,2020-04-30,Tournesol,0.0,3.3498708518643263,0.0
P029,2020-05-31,Tournesol,0.78,3.401745085161012,20.7
P029,2020-06-30,Tournesol,1.31,3.453619318457698,40.7
P029,2020-07-31,Tournesol,1.99,3.505493551754384,61.3
P029,2020-08-31,Tournesol,2.84,3.5573677850510697,82.0
P029,2020-09-30,Tournesol,3.18,3.6092420183477554,100.0
P029,2020-10-31,Tournesol,0.0,3.5861924832646235,0.0
P029,2020-11-30,Tournesol,0.38,3.563142948181492,20.0
P029,2020-12-31,Tournesol,0.8,3.5400934130983606,40.7
P029,2021-01-31,Tournesol,1.4,3.5170438780152287,61.3
P029,2021-02-28,Tournesol,1.88,3.4939943429320968,80.0
P029,2021-03-31,Tournesol,0.0,3.4709448078489653,0.0
P029,2021-04-30,Tournesol,0.0,3.447895272765834,0.0
P029,2021-05-31,Tournesol,0.78,3.424845737682702,20.7
P029,2021-06-30,Tournesol,1.36,3.40179620259957,40.7
P029,2021-07-31,Tournesol,1.71,3.3787466675164386,61.3
P029,2021-08-31,Tournesol,2.62,3.355697132433307,82.0
P029,2021-09-30,Tournesol,3.04,3.3326475973501752,100.0
P029,2021-10-31,Ble,0.0,3.4334178201320116,0.0
P029,2021-11-30,Ble,0.9,3.5341880429138484,12.5
P029,2021-12-31,Ble,1.87,3.6349582656956847,25.4
P029,2022-01-31,Ble,2.6,3.7357284884775215,38.3
P029,2022-02-28,Ble,3.73,3.836498711259358,50.0
P029,2022-03-31,Mais,0.0,3.9372689340411946,0.0
P029,2022-04-30,Ble,0.0,4.038039156823031,0.0
P029,2022-05-31,Ble,0.59,4.138809379604868,12.9
P029,2022-06-30,Ble,1.17,4.239579602386704,25.4
P029,2022-07-31,Ble,1.62,4.34034982516854,38.3
P029,2022-08-31,Ble,2.16,4.441120047950378,51.2
P029,2022-09-30,Ble,2.3,4.541890270732214,63.7
P029,2022-10-31,Tournesol,0.0,4.64266049351405,0.0
P029,2022-11-30,Tournesol,0.49,4.743430716295887,20.0
P029,2022-12-31,Tournesol,1.08,4.844200939077723,40.7
P029,2023-01-31,Tournesol,1.6,4.94497116185956,61.3
P029,2023-02-28,Tournesol,2.35,5.0457413846413965,80.0
P029,2023-03-31,Mais,0.0,5.146511607423233,0.0
P029,2023-04-30,Mais,0.0,5.24728183020507,0.0
P029,2023-05-31,Mais,1.9,5.3480520529869064,17.2
P029,2023-06-30,Mais,3.13,5.448822275768743,33.9
P029,2023-07-31,Mais,4.93,5.549592498550579,51.1
P029,2023-08-31,Mais,6.56,5.6503627213324155,68.3
P029,2023-09-30,Mais,8.06,5.751132944114252,85.0
P029,2023-10-31,Ble,0.0,5.851903166896089,0.0
P029,2023-11-30,Ble,0.7,5.952673389677925,12.5
P029,2023-12-31,Ble,1.44,6.053443612459763,25.4
P029,2024-01-31,Ble,2.22,6.154213835241599,38.3
P029,2024-02-29,Ble,3.26,6.254984058023435,50.4
P029,2024-03-31,Ble,0.0,6.355754280805272,0.0
P029,2024-04-30,Ble,0.98,6.456524503587108,12.5
P029,2024-05-31,Ble,1.84,6.557294726368944,25.4
P029,2024-06-30,Ble,2.89,6.658064949150781,37.9
P029,2024-07-31,Ble,3.4,6.758835171932618,50.8
P029,2024-08-31,Ble,4.39,6.859605394714454,63.7
P029,2024-09-30,Ble,5.31,6.960375617496291,76.2
P029,2024-10-31,Ble,6.39,7.061145840278128,89.2
P029,2024-11-30,Ble,6.5,7.161916063059964,100.0
P029,2024-12-31,Ble,7.26,7.161916063059964,100.0
P030,2020-01-31,Tournesol,0.0,7.173054945422761,0.0
P030,2020-02-29,Tournesol,0.66,7.184193827785559,19.3
P030,2020-03-31,Mais,0.0,7.195332710148356,0.0
P030,2020-04-30,Ble,0.0,7.206471592511153,0.0
P030,2020-05-31,Ble,1.02,7.2176104748739505,12.9
P030,2020-06-30,Ble,1.93,7.228749357236747,25.4
P030,2020-07-31,Ble,2.71,7.239888239599544,38.3
P030,2020-08-31,Ble,3.58,7.251027121962342,51.2
P030,2020-09-30,Ble,4.11,7.262166004325139,63.7
P030,2020-10-31,Ble,5.53,7.273304886687936,76.7
P030,2020-11-30,Ble,6.08,7.284443769050734,89.2
P030,2020-12-31,Ble,7.36,7.295582651413531,100.0
P030,2021-01-31,Ble,7.49,7.295582651413531,100.0
P030,2021-02-28,Ble,7.67,7.295582651413531,100.0
P030,2021-03-31,Tournesol,0.0,6.578025243388285,0.0
P030,2021-04-30,Tournesol,0.0,5.860467835363039,0.0
P030,2021-05-31,Tournesol,0.5,5.142910427337794,20.7
P030,2021-06-30,Tournesol,0.92,4.425353019312548,40.7
P030,2021-07-31,Tournesol,1.31,3.7077956112873025,61.3
P030,2021-08-31,Tournesol,1.76,2.9902382032620576,82.0
P030,2021-09-30,Tournesol,2.07,2.2726807952368118,100.0
P030,2021-10-31,Mais,0.0,2.33386828485612,0.0
P030,2021-11-30,Mais,1.71,2.3950557744754284,16.7
P030,2021-12-31,Mais,3.7,2.4562432640947365,33.9
P030,2022-01-31,Mais,5.83,2.5174307537140446,51.1
P030,2022-02-28,Mais,7.51,2.578618243333353,66.7
P030,2022-03-31,Ble,0.0,2.639805732952661,0.0
P030,2022-04-30,Ble,0.62,2.7009932225719693,12.5
P030,2022-05-31,Ble,1.07,2.7621807121912774,25.4
P030,2022-06-30,Ble,1.48,2.823368201810586,37.9
P030,2022-07-31,Ble,2.0,2.884555691429894,50.8
P030,2022-08-31,Ble,2.29,2.945743181049202,63.7
P030,2022-09-30,Ble,2.81,3.0069306706685106,76.2
P030,2022-10-31,Ble,0.0,3.0681181602878187,0.0
P030,2022-11-30,Ble,0.78,3.129305649907127,12.5
P030,2022-12-31,Ble,1.44,3.190493139526435,25.4
P030,2023-01-31,Ble,2.56,3.2516806291457434,38.3
P030,2023-02-28,Ble,3.59,3.3128681187650515,50.0
P030,2023-03-31,Mais,0.0,3.37405560838436,0.0
P030,2023-04-30,Tournesol,0.0,3.435243098003668,0.0
P030,2023-05-31,Tournesol,0.84,3.496430587622976,20.7
P030,2023-06-30,Tournesol,1.45,3.5576180772422843,40.7
P030,2023-07-31,Tournesol,2.22,3.6188055668615924,61.3
P030,2023-08-31,Tournesol,2.95,3.679993056480901,82.0
P030,2023-09-30,Tournesol,3.72,3.741180546100209,100.0
P030,2023-10-31,Ble,0.0,3.6868434951929174,0.0
P030,2023-11-30,Ble,0.58,3.632506444285626,12.5
P030,2023-12-31,Ble,1.58,3.5781693933783343,25.4
P030,2024-01-31,Ble,2.31,3.5238323424710427,38.3
P030,2024-02-29,Ble,3.05,3.469495291563751,50.4
P030,2024-03-31,Ble,3.86,3.41515824065646,63.3
P030,2024-04-30,Tournesol,0.0,3.360821189749168,0.0
P030,2024-05-31,Tournesol,0.6,3.306484138841877,20.7
P030,2024-06-30,Tournesol,1.21,3.2521470879345853,40.7
P030,2024-07-31,Tournesol,1.76,3.1978100370272937,61.3
P030,2024-08-31,Tournesol,2.4,3.143472986120002,82.0
P030,2024-09-30,Tournesol,2.63,3.0891359352127106,100.0
P030,2024-10-31,Mais,0.0,3.071520289049843,0.0
P030,2024-11-30,Mais,1.32,3.0539046428869754,16.7
P030,2024-12-31,Mais,2.61,3.0362889967241076,33.9
P031,2020-01-31,Tournesol,0.0,3.01867335056124,0.0
P031,2020-02-29,Tournesol,0.64,3.001057704398373,19.3
P031,2020-03-31,Tournesol,0.0,2.983442058235505,0.0
P031,2020-04-30,Mais,0.0,2.965826412072637,0.0
P031,2020-05-31,Mais,1.35,2.94821076590977,17.2
P031,2020-06-30,Mais,2.52,2.9305951197469025,33.9
P031,2020-07-31,Mais,3.5,2.9129794735840346,51.1
P031,2020-08-31,Mais,4.96,2.895363827421167,68.3
P031,2020-09-30,Mais,5.96,2.8777481812582995,85.0
P031,2020-10-31,Mais,0.0,2.860132535095432,0.0
P031,2020-11-30,Mais,1.56,2.8425168889325643,16.7
